Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2020-04-02,01:00,22.23,57.97,409.00,,,,,,2.00,3.00,,,,,,,,
2020-04-02,01:15,,,,,,,,,,,,,,,,,,
2020-04-02,01:30,22.12,58.13,356.00,,,,,,2.00,4.00,,,,,,,,
2020-04-02,01:45,,,,,,,,,,,,,,,,,,
2020-04-02,02:00,22.00,58.78,391.00,,,,,,2.00,4.00,,,,,,,,
2020-04-02,02:15,22.03,60.02,309.00,,,,,,2.00,3.00,,,,,,,,
2020-04-02,02:30,22.02,59.96,404.00,,,,,,2.00,3.00,,,,,,,,
2020-04-02,02:45,21.99,59.27,97.00,,,,,,2.00,2.00,,,,,,,,
2020-04-02,03:00,21.95,58.51,398.00,,,,,,2.00,2.00,,,,,,,,
2020-04-02,03:15,21.87,57.90,23.00,,,,,,2.00,2.00,,,,,,,,
2020-04-02,03:30,21.78,57.92,407.00,,,,,,2.00,2.00,,,,,,,,
2020-04-02,03:45,21.66,56.61,407.00,,,,,,2.00,2.00,,,,,,,,
2020-04-02,04:00,21.53,56.15,350.00,,,,,,0.00,2.00,,,,,,,,
2020-04-02,04:15,,,,,,,,,,,,,,,,,,
2020-04-02,04:30,21.42,54.54,315.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,04:45,21.26,53.08,26.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,05:00,21.06,53.34,26.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,05:15,,,,,,,,,,,,,,,,,,
2020-04-02,05:30,20.88,53.08,24.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,05:45,21.00,52.92,25.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,06:00,21.08,52.42,25.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,06:15,,,,,,,,,,,,,,,,,,
2020-04-02,06:30,20.81,52.10,24.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,06:45,21.09,51.40,25.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,07:00,21.13,50.94,25.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,07:15,20.84,50.74,22.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,07:30,20.90,51.17,28.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,07:45,21.19,50.29,,,,,,,,,,,,,,,,
2020-04-02,08:00,21.05,50.36,26.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,08:15,21.19,49.97,25.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,08:30,21.10,49.35,29.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,08:45,20.79,49.48,21.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,09:00,20.97,49.65,28.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,09:15,21.15,48.64,24.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,09:30,20.91,48.13,27.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,09:45,21.11,48.65,24.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,10:00,21.02,47.78,111.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,10:15,20.95,48.50,79.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,10:30,21.12,47.83,28.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,10:45,20.96,46.85,25.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,11:00,20.79,47.39,28.00,,,,,,0.00,0.00,,,,,,,,
2020-04-02,11:15,20.70,48.12,23.00,,,,,,0.00,1.00,,,,,,,,
2020-04-02,11:30,20.60,47.88,29.00,,,,,,1.00,2.00,,,,,,,,
2020-04-02,11:45,,,,,,,,,,,,,,,,,,
2020-04-02,12:00,20.40,48.37,23.00,,,,,,2.00,3.00,,,,,,,,
2020-04-02,12:15,,,,,,,,,,,,,,,,,,
2020-04-02,12:30,20.18,48.63,26.00,,,,,,2.00,3.00,,,,,,,,
2020-04-02,12:45,,,,,,,,,,,,,,,,,,
2020-04-02,13:00,19.99,48.78,22.00,,,,,,2.00,4.00,,,,,,,,
2020-04-02,13:15,19.84,49.09,41.00,,,,,,2.00,3.00,,,,,,,,
2020-04-02,13:30,20.05,48.90,29.00,,,,,,3.00,4.00,,,,,,,,
2020-04-02,13:45,,,,,,,,,,,,,,,,,,
2020-04-02,14:00,20.68,47.14,280.00,,,,,,4.00,6.00,,,,,,,,
2020-04-02,14:15,21.05,47.01,399.00,,,,,,9.00,17.00,,,,,,,,
2020-04-02,14:30,21.56,46.77,438.00,,,,,,6.00,15.00,,,,,,,,
2020-04-02,14:45,22.03,46.25,328.00,,,,,,5.00,12.00,,,,,,,,
2020-04-02,15:00,22.33,46.92,352.00,,,,,,4.00,10.00,,,,,,,,
2020-04-02,15:15,22.17,48.90,327.00,,,,,,7.00,9.00,,,,,,,,
2020-04-02,15:30,22.07,49.57,448.00,,,,,,4.00,10.00,,,,,,,,
2020-04-02,15:45,21.98,49.71,297.00,,,,,,5.00,11.00,,,,,,,,
2020-04-02,16:00,21.89,49.77,325.00,,,,,,4.00,11.00,,,,,,,,
2020-04-02,16:15,21.75,50.00,33.00,,,,,,4.00,10.00,,,,,,,,
2020-04-02,16:30,21.66,49.93,29.00,,,,,,5.00,9.00,,,,,,,,
2020-04-02,16:45,,,,,,,,,,,,,,,,,,
2020-04-02,17:00,21.69,49.90,375.00,,,,,,5.00,10.00,,,,,,,,
2020-04-02,17:15,21.75,50.55,333.00,,,,,,8.00,8.00,,,,,,,,
2020-04-02,17:30,21.76,51.22,435.00,,,,,,5.00,9.00,,,,,,,,
2020-04-02,17:45,,,,,,,,,,,,,,,,,,
2020-04-02,18:00,21.74,52.37,320.00,,,,,,5.00,10.00,,,,,,,,
2020-04-02,18:15,21.72,53.18,292.00,,,,,,7.00,8.00,,,,,,,,
2020-04-02,18:30,21.69,53.47,309.00,,,,,,6.00,10.00,,,,,,,,
2020-04-02,18:45,21.67,55.07,24.00,,,,,,6.00,11.00,,,,,,,,
2020-04-02,19:00,21.70,54.79,23.00,,,,,,5.00,11.00,,,,,,,,
2020-04-02,19:15,21.70,53.77,536.00,,,,,,4.00,10.00,,,,,,,,
2020-04-02,19:30,21.66,52.77,94.00,,,,,,5.00,9.00,,,,,,,,
2020-04-02,19:45,21.69,53.04,265.00,,,,,,5.00,11.00,,,,,,,,
2020-04-02,20:00,21.63,52.07,79.00,,,,,,6.00,8.00,,,,,,,,
2020-04-02,20:15,21.64,52.48,355.00,,,,,,5.00,6.00,,,,,,,,
2020-04-02,20:30,21.63,52.15,212.00,,,,,,5.00,10.00,,,,,,,,
2020-04-02,20:45,,,,,,,,,,,,,,,,,,
2020-04-02,21:00,21.53,50.72,24.00,,,,,,4.00,11.00,,,,,,,,
2020-04-02,21:15,21.44,50.88,544.00,,,,,,2.00,5.00,,,,,,,,
2020-04-02,21:30,21.95,49.65,198.00,,,,,,2.00,3.00,,,,,,,,
2020-04-02,21:45,22.11,51.01,320.00,,,,,,2.00,3.00,,,,,,,,
2020-04-02,22:00,22.04,51.80,297.00,,,,,,2.00,3.00,,,,,,,,
2020-04-02,22:15,21.95,51.75,255.00,,,,,,2.00,3.00,,,,,,,,
2020-04-02,22:30,21.88,51.73,422.00,,,,,,2.00,5.00,,,,,,,,
2020-04-02,22:45,21.84,52.27,256.00,,,,,,3.00,3.00,,,,,,,,
2020-04-02,23:00,21.85,52.93,285.00,,,,,,2.00,3.00,,,,,,,,
2020-04-02,23:15,21.91,55.01,274.00,,,,,,2.00,2.00,,,,,,,,
2020-04-02,23:30,22.01,56.38,342.00,,,,,,2.00,2.00,,,,,,,,
2020-04-02,23:45,21.98,56.85,356.00,,,,,,2.00,2.00,,,,,,,,
2020-04-03,00:00,21.96,56.51,371.00,,,,,,2.00,2.00,,,,,,,,
2020-04-03,00:15,21.98,56.97,392.00,,,,,,2.00,3.00,,,,,,,,
2020-04-03,00:30,21.93,57.25,350.00,,,,,,2.00,4.00,,,,,,,,
2020-04-03,00:45,21.80,57.10,369.00,,,,,,2.00,4.00,,,,,,,,
2020-04-03,01:00,21.77,57.00,,,,,,,,,,,,,,,,
2020-04-03,01:15,21.64,58.50,280.00,,,,,,2.00,4.00,,,,,,,,
2020-04-03,01:30,21.46,58.40,218.00,,,,,,2.00,2.00,,,,,,,,
2020-04-03,01:45,21.46,58.19,275.00,,,,,,2.00,4.00,,,,,,,,
2020-04-03,02:00,21.55,58.64,395.00,,,,,,2.00,2.00,,,,,,,,
2020-04-03,02:15,21.65,59.16,401.00,,,,,,2.00,2.00,,,,,,,,
2020-04-03,02:30,21.65,59.24,426.00,,,,,,2.00,4.00,,,,,,,,
2020-04-03,02:45,21.61,58.66,483.00,,,,,,2.00,7.00,,,,,,,,
2020-04-03,03:00,21.55,57.77,25.00,,,,,,2.00,2.00,,,,,,,,
2020-04-03,03:15,21.53,57.58,28.00,,,,,,2.00,2.00,,,,,,,,
2020-04-03,03:30,21.51,56.62,336.00,,,,,,0.00,2.00,,,,,,,,
2020-04-03,03:45,21.45,55.86,304.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,04:00,,,,,,,,,,,,,,,,,,
2020-04-03,04:15,21.31,55.11,234.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,04:30,21.14,55.02,33.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,04:45,21.02,55.14,108.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,05:00,20.93,55.16,30.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,05:15,20.89,54.92,28.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,05:30,20.82,54.48,24.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,05:45,21.11,52.70,28.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,06:00,21.27,52.65,28.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,06:15,21.06,52.65,25.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,06:30,20.89,52.79,33.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,06:45,20.75,52.97,22.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,07:00,21.03,51.67,24.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,07:15,21.22,51.40,21.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,07:30,20.98,51.43,26.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,07:45,20.79,51.67,22.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,08:00,21.01,50.80,28.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,08:15,21.19,50.65,25.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,08:30,20.96,50.59,24.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,08:45,20.80,50.89,22.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,09:00,21.02,50.27,29.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,09:15,21.20,49.98,23.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,09:30,20.98,50.02,26.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,09:45,20.81,50.29,25.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,10:00,21.01,49.75,30.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,10:15,21.17,49.40,32.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,10:30,20.98,49.30,24.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,10:45,20.80,49.59,145.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,11:00,21.06,49.04,31.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,11:15,21.14,48.85,22.00,,,,,,0.00,0.00,,,,,,,,
2020-04-03,11:30,20.90,48.73,21.00,,,,,,0.00,1.00,,,,,,,,
2020-04-03,11:45,20.76,49.05,33.00,,,,,,1.00,1.00,,,,,,,,
2020-04-03,12:00,21.11,48.41,29.00,,,,,,1.00,2.00,,,,,,,,
2020-04-03,12:15,21.17,48.56,23.00,,,,,,1.00,2.00,,,,,,,,
2020-04-03,12:30,20.94,48.46,26.00,,,,,,2.00,2.00,,,,,,,,
2020-04-03,12:45,,,,,,,,,,,,,,,,,,
2020-04-03,13:00,20.69,48.80,34.00,,,,,,2.00,2.00,,,,,,,,
2020-04-03,13:15,20.57,49.10,30.00,,,,,,2.00,4.00,,,,,,,,
2020-04-03,13:30,20.88,48.65,530.00,,,,,,2.00,5.00,,,,,,,,
2020-04-03,13:45,21.37,47.31,26.00,,,,,,4.00,5.00,,,,,,,,
2020-04-03,14:00,21.90,46.55,384.00,,,,,,4.00,6.00,,,,,,,,
2020-04-03,14:15,22.45,46.50,323.00,,,,,,4.00,6.00,,,,,,,,
2020-04-03,14:30,22.18,49.01,338.00,,,,,,4.00,5.00,,,,,,,,
2020-04-03,14:45,21.90,49.82,443.00,,,,,,3.00,5.00,,,,,,,,
2020-04-03,15:00,22.12,48.75,252.00,,,,,,4.00,7.00,,,,,,,,
2020-04-03,15:15,22.19,49.25,30.00,,,,,,4.00,7.00,,,,,,,,
2020-04-03,15:30,22.01,49.85,240.00,,,,,,3.00,5.00,,,,,,,,
2020-04-03,15:45,21.88,50.56,287.00,,,,,,5.00,8.00,,,,,,,,
2020-04-03,16:00,21.85,52.21,411.00,,,,,,6.00,7.00,,,,,,,,
2020-04-03,16:15,21.78,51.74,313.00,,,,,,6.00,7.00,,,,,,,,
2020-04-03,16:30,21.72,51.89,381.00,,,,,,5.00,7.00,,,,,,,,
2020-04-03,16:45,21.63,51.70,312.00,,,,,,5.00,7.00,,,,,,,,
2020-04-03,17:00,,,,,,,,,,,,,,,,,,
2020-04-03,17:15,21.66,51.52,437.00,,,,,,5.00,6.00,,,,,,,,
2020-04-03,17:30,22.10,51.65,300.00,,,,,,5.00,6.00,,,,,,,,
2020-04-03,17:45,21.95,53.84,337.00,,,,,,4.00,5.00,,,,,,,,
2020-04-03,18:00,21.86,54.16,403.00,,,,,,4.00,5.00,,,,,,,,
2020-04-03,18:15,21.79,55.94,312.00,,,,,,3.00,6.00,,,,,,,,
2020-04-03,18:30,21.72,56.71,349.00,,,,,,3.00,6.00,,,,,,,,
2020-04-03,18:45,21.68,56.67,323.00,,,,,,3.00,8.00,,,,,,,,
2020-04-03,19:00,21.66,56.47,,,,,,,,,,,,,,,,
2020-04-03,19:15,21.58,56.29,327.00,,,,,,3.00,4.00,,,,,,,,
2020-04-03,19:30,21.55,55.71,406.00,,,,,,3.00,3.00,,,,,,,,
2020-04-03,19:45,21.57,55.99,433.00,,,,,,2.00,5.00,,,,,,,,
2020-04-03,20:00,21.59,55.29,20.00,,,,,,,,,,,,,,,
2020-04-03,20:15,21.59,54.53,28.00,,,,,,2.00,3.00,,,,,,,,
2020-04-03,20:30,21.51,54.61,297.00,,,,,,2.00,4.00,,,,,,,,
2020-04-03,20:45,21.48,56.57,284.00,,,,,,2.00,5.00,,,,,,,,
2020-04-03,21:00,21.43,57.15,426.00,,,,,,3.00,4.00,,,,,,,,
2020-04-03,21:15,21.40,57.71,324.00,,,,,,2.00,3.00,,,,,,,,
2020-04-03,21:30,21.33,57.55,339.00,,,,,,3.00,3.00,,,,,,,,
2020-04-03,21:45,21.30,57.37,296.00,,,,,,3.00,3.00,,,,,,,,
2020-04-03,22:00,21.26,56.91,253.00,,,,,,3.00,3.00,,,,,,,,
2020-04-03,22:15,21.20,56.61,282.00,,,,,,3.00,4.00,,,,,,,,
2020-04-03,22:30,21.23,58.36,340.00,,,,,,2.00,3.00,,,,,,,,
2020-04-03,22:45,21.33,60.67,357.00,,,,,,2.00,3.00,,,,,,,,
2020-04-03,23:00,21.30,60.37,504.00,,,,,,2.00,4.00,,,,,,,,
2020-04-03,23:15,21.22,60.36,365.00,,,,,,2.00,2.00,,,,,,,,
2020-04-03,23:30,21.14,60.15,317.00,,,,,,2.00,3.00,,,,,,,,
2020-04-03,23:45,21.10,59.83,358.00,,,,,,2.00,4.00,,,,,,,,
2020-04-04,00:00,21.01,60.05,239.00,,,,,,2.00,2.00,,,,,,,,
2020-04-04,00:15,,,,,,,,,,,,,,,,,,
2020-04-04,00:30,21.03,59.33,390.00,,,,,,2.00,3.00,,,,,,,,
2020-04-04,00:45,20.97,59.25,387.00,,,,,,2.00,2.00,,,,,,,,
2020-04-04,01:00,20.97,58.58,424.00,,,,,,1.00,4.00,,,,,,,,
2020-04-04,01:15,21.29,55.45,360.00,,,,,,1.00,2.00,,,,,,,,
2020-04-04,01:30,21.25,57.20,359.00,,,,,,2.00,2.00,,,,,,,,
2020-04-04,01:45,21.15,56.96,29.00,,,,,,2.00,2.00,,,,,,,,
2020-04-04,02:00,21.11,57.43,367.00,,,,,,2.00,4.00,,,,,,,,
2020-04-04,02:15,21.07,57.50,246.00,,,,,,2.00,2.00,,,,,,,,
2020-04-04,02:30,20.97,57.69,298.00,,,,,,1.00,3.00,,,,,,,,
2020-04-04,02:45,20.85,57.11,25.00,,,,,,1.00,1.00,,,,,,,,
2020-04-04,03:00,20.81,56.44,21.00,,,,,,1.00,1.00,,,,,,,,
2020-04-04,03:15,20.80,56.27,357.00,,,,,,0.00,1.00,,,,,,,,
2020-04-04,03:30,20.73,55.18,260.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,03:45,21.00,53.07,26.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,04:00,21.20,54.02,360.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,04:15,21.01,54.30,28.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,04:30,20.85,54.25,28.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,04:45,20.84,53.97,23.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,05:00,21.25,51.99,26.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,05:15,21.19,53.40,23.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,05:30,20.96,53.80,21.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,05:45,20.81,54.16,28.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,06:00,21.11,52.46,25.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,06:15,21.22,52.88,24.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,06:30,20.97,53.37,26.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,06:45,20.84,53.81,21.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,07:00,20.75,53.93,26.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,07:15,21.09,52.10,31.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,07:30,21.15,52.84,25.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,07:45,20.96,52.94,27.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,08:00,20.80,53.45,27.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,08:15,20.95,52.31,27.00,,,,,,0.00,0.00,,,,,,,,
2020-04-04,08:30,21.26,51.83,23.00,,,,,,0.00,0.00,,,,,,,,
