Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2020-02-04,09:00,22.32,46.48,27.00,,,,,,0.00,0.00,,,,,,,,
2020-02-04,09:15,22.25,46.16,23.00,,,,,,0.00,0.00,,,,,,,,
2020-02-04,09:30,,,,,,,,,,,,,,,,,,
2020-02-04,09:45,22.18,46.05,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-04,10:00,22.15,46.10,25.00,,,,,,0.00,0.00,,,,,,,,
2020-02-04,10:15,22.09,46.14,22.00,,,,,,0.00,0.00,,,,,,,,
2020-02-04,10:30,,,,,,,,,,,,,,,,,,
2020-02-04,10:45,22.02,46.11,26.00,,,,,,0.00,0.00,,,,,,,,
2020-02-04,11:00,21.98,45.92,28.00,,,,,,0.00,0.00,,,,,,,,
2020-02-04,11:15,21.90,46.21,25.00,,,,,,0.00,0.00,,,,,,,,
2020-02-04,11:30,,,,,,,,,,,,,,,,,,
2020-02-04,11:45,21.85,46.15,27.00,,,,,,0.00,0.00,,,,,,,,
2020-02-04,12:00,21.80,45.90,25.00,,,,,,0.00,0.00,,,,,,,,
2020-02-04,12:15,21.74,45.88,29.00,,,,,,0.00,0.00,,,,,,,,
2020-02-04,12:30,,,,,,,,,,,,,,,,,,
2020-02-04,12:45,21.70,45.85,22.00,,,,,,0.00,0.00,,,,,,,,
2020-02-04,13:00,21.67,45.86,418.00,,,,,,0.00,3.00,,,,,,,,
2020-02-04,13:15,22.03,45.65,451.00,,,,,,1.00,5.00,,,,,,,,
2020-02-04,13:30,22.26,47.29,399.00,,,,,,2.00,6.00,,,,,,,,
2020-02-04,13:45,22.17,48.74,424.00,,,,,,2.00,4.00,,,,,,,,
2020-02-04,14:00,22.14,49.20,296.00,,,,,,2.00,2.00,,,,,,,,
2020-02-04,14:15,22.12,49.13,236.00,,,,,,2.00,3.00,,,,,,,,
2020-02-04,14:30,22.00,48.59,370.00,,,,,,2.00,4.00,,,,,,,,
2020-02-04,14:45,22.28,46.56,217.00,,,,,,2.00,4.00,,,,,,,,
2020-02-04,15:00,22.61,45.33,377.00,,,,,,2.00,4.00,,,,,,,,
2020-02-04,15:15,22.76,46.47,39.00,,,,,,4.00,4.00,,,,,,,,
2020-02-04,15:30,22.96,45.00,351.00,,,,,,3.00,5.00,,,,,,,,
2020-02-04,15:45,23.01,45.99,246.00,,,,,,4.00,4.00,,,,,,,,
2020-02-04,16:00,22.84,46.58,334.00,,,,,,4.00,4.00,,,,,,,,
2020-02-04,16:15,22.76,47.61,253.00,,,,,,4.00,5.00,,,,,,,,
2020-02-04,16:30,22.78,48.39,242.00,,,,,,4.00,6.00,,,,,,,,
2020-02-04,16:45,22.77,48.63,288.00,,,,,,3.00,4.00,,,,,,,,
2020-02-04,17:00,22.78,49.03,288.00,,,,,,3.00,6.00,,,,,,,,
2020-02-04,17:15,22.78,49.30,491.00,,,,,,3.00,5.00,,,,,,,,
2020-02-04,17:30,22.73,49.55,358.00,,,,,,3.00,4.00,,,,,,,,
2020-02-04,17:45,22.75,49.18,435.00,,,,,,2.00,3.00,,,,,,,,
2020-02-04,18:00,22.74,48.87,321.00,,,,,,3.00,3.00,,,,,,,,
2020-02-04,18:15,22.75,48.90,,,,,,,3.00,3.00,,,,,,,,
2020-02-04,18:30,22.76,48.29,274.00,,,,,,3.00,4.00,,,,,,,,
2020-02-04,18:45,22.81,47.94,321.00,,,,,,2.00,3.00,,,,,,,,
2020-02-04,19:00,22.78,47.75,29.00,,,,,,3.00,3.00,,,,,,,,
2020-02-04,19:15,23.00,45.96,178.00,,,,,,3.00,3.00,,,,,,,,
2020-02-04,19:30,23.17,46.23,254.00,,,,,,2.00,4.00,,,,,,,,
2020-02-04,19:45,23.06,47.13,161.00,,,,,,2.00,4.00,,,,,,,,
2020-02-04,20:00,22.97,47.45,244.00,,,,,,2.00,5.00,,,,,,,,
2020-02-04,20:15,22.94,47.64,242.00,,,,,,3.00,4.00,,,,,,,,
2020-02-04,20:30,22.90,47.88,373.00,,,,,,2.00,3.00,,,,,,,,
2020-02-04,20:45,22.90,48.22,233.00,,,,,,2.00,3.00,,,,,,,,
2020-02-04,21:00,22.90,47.94,304.00,,,,,,2.00,4.00,,,,,,,,
2020-02-04,21:15,22.94,47.81,119.00,,,,,,2.00,3.00,,,,,,,,
2020-02-04,21:30,23.01,48.20,235.00,,,,,,2.00,3.00,,,,,,,,
2020-02-04,21:45,23.03,48.30,,,,,,,,,,,,,,,,
2020-02-04,22:00,23.00,48.35,24.00,,,,,,2.00,2.00,,,,,,,,
2020-02-04,22:15,22.93,48.21,26.00,,,,,,2.00,2.00,,,,,,,,
2020-02-04,22:30,22.88,48.35,246.00,,,,,,1.00,2.00,,,,,,,,
2020-02-04,22:45,22.87,48.79,226.00,,,,,,1.00,1.00,,,,,,,,
2020-02-04,23:00,22.82,48.75,26.00,,,,,,1.00,1.00,,,,,,,,
2020-02-04,23:15,23.01,47.27,21.00,,,,,,1.00,1.00,,,,,,,,
2020-02-04,23:30,23.17,47.51,545.00,,,,,,1.00,1.00,,,,,,,,
2020-02-04,23:45,23.10,48.17,183.00,,,,,,1.00,1.00,,,,,,,,
2020-02-05,00:00,23.04,48.19,277.00,,,,,,1.00,4.00,,,,,,,,
2020-02-05,00:15,22.89,48.29,209.00,,,,,,2.00,3.00,,,,,,,,
2020-02-05,00:30,22.89,49.13,329.00,,,,,,2.00,4.00,,,,,,,,
2020-02-05,00:45,22.93,50.33,316.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,01:00,23.02,49.55,252.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,01:15,23.26,51.30,308.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,01:30,23.32,53.41,358.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,01:45,23.44,53.39,264.00,,,,,,2.00,3.00,,,,,,,,
2020-02-05,02:00,23.41,54.40,301.00,,,,,,2.00,4.00,,,,,,,,
2020-02-05,02:15,23.42,54.67,275.00,,,,,,2.00,4.00,,,,,,,,
2020-02-05,02:30,23.51,54.05,517.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,02:45,23.56,53.69,315.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,03:00,23.55,53.77,399.00,,,,,,2.00,4.00,,,,,,,,
2020-02-05,03:15,23.58,53.22,275.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,03:30,23.59,52.75,29.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,03:45,23.56,52.47,27.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,04:00,23.53,52.45,381.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,04:15,23.51,52.19,322.00,,,,,,1.00,2.00,,,,,,,,
2020-02-05,04:30,23.44,52.04,27.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,04:45,23.42,51.87,340.00,,,,,,1.00,2.00,,,,,,,,
2020-02-05,05:00,23.48,51.42,24.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,05:15,23.53,50.93,32.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,05:30,23.48,50.70,23.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,05:45,,,,,,,,,,,,,,,,,,
2020-02-05,06:00,23.45,50.52,30.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,06:15,,,,,,,,,,,,,,,,,,
2020-02-05,06:30,23.32,50.23,33.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,06:45,23.29,49.80,24.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,07:00,23.20,49.56,267.00,,,,,,0.00,2.00,,,,,,,,
2020-02-05,07:15,23.14,49.03,22.00,,,,,,0.00,0.00,,,,,,,,
2020-02-05,07:30,23.07,48.70,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-05,07:45,,,,,,,,,,,,,,,,,,
2020-02-05,08:00,22.95,48.35,27.00,,,,,,0.00,0.00,,,,,,,,
2020-02-05,08:15,22.86,48.02,26.00,,,,,,0.00,0.00,,,,,,,,
2020-02-05,08:30,22.77,47.90,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-05,08:45,,,,,,,,,,,,,,,,,,
2020-02-05,09:00,22.67,48.32,81.00,,,,,,0.00,0.00,,,,,,,,
2020-02-05,09:15,,,,,,,,,,,,,,,,,,
2020-02-05,09:30,22.54,49.21,21.00,,,,,,0.00,0.00,,,,,,,,
2020-02-05,09:45,,,,,,,,,,,,,,,,,,
2020-02-05,10:00,22.39,49.40,30.00,,,,,,0.00,0.00,,,,,,,,
2020-02-05,10:15,,,,,,,,,,,,,,,,,,
2020-02-05,10:30,22.25,49.15,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-05,10:45,,,,,,,,,,,,,,,,,,
2020-02-05,11:00,22.14,48.82,23.00,,,,,,0.00,0.00,,,,,,,,
2020-02-05,11:15,,,,,,,,,,,,,,,,,,
2020-02-05,11:30,22.01,48.53,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-05,11:45,21.89,48.58,28.00,,,,,,0.00,0.00,,,,,,,,
2020-02-05,12:00,21.86,48.44,29.00,,,,,,0.00,0.00,,,,,,,,
2020-02-05,12:15,21.82,48.35,21.00,,,,,,0.00,0.00,,,,,,,,
2020-02-05,12:30,21.73,48.31,30.00,,,,,,0.00,0.00,,,,,,,,
2020-02-05,12:45,,,,,,,,,,,,,,,,,,
2020-02-05,13:00,21.63,48.32,26.00,,,,,,0.00,0.00,,,,,,,,
2020-02-05,13:15,21.63,48.40,460.00,,,,,,0.00,2.00,,,,,,,,
2020-02-05,13:30,21.77,49.29,544.00,,,,,,1.00,5.00,,,,,,,,
2020-02-05,13:45,22.00,49.21,433.00,,,,,,1.00,4.00,,,,,,,,
2020-02-05,14:00,22.35,47.69,536.00,,,,,,2.00,3.00,,,,,,,,
2020-02-05,14:15,22.56,47.46,306.00,,,,,,2.00,3.00,,,,,,,,
2020-02-05,14:30,22.49,48.81,22.00,,,,,,3.00,3.00,,,,,,,,
2020-02-05,14:45,22.53,48.55,293.00,,,,,,3.00,6.00,,,,,,,,
2020-02-05,15:00,22.70,48.69,310.00,,,,,,3.00,5.00,,,,,,,,
2020-02-05,15:15,22.92,49.76,498.00,,,,,,3.00,4.00,,,,,,,,
2020-02-05,15:30,23.27,50.97,336.00,,,,,,3.00,4.00,,,,,,,,
2020-02-05,15:45,23.51,50.69,325.00,,,,,,2.00,5.00,,,,,,,,
2020-02-05,16:00,23.77,50.50,297.00,,,,,,2.00,4.00,,,,,,,,
2020-02-05,16:15,24.17,49.04,246.00,,,,,,3.00,5.00,,,,,,,,
2020-02-05,16:30,24.37,48.23,277.00,,,,,,3.00,4.00,,,,,,,,
2020-02-05,16:45,,,,,,,,,,,,,,,,,,
2020-02-05,17:00,24.71,46.53,495.00,,,,,,3.00,5.00,,,,,,,,
2020-02-05,17:15,24.77,46.48,263.00,,,,,,3.00,5.00,,,,,,,,
2020-02-05,17:30,24.71,46.70,,,,,,,3.00,4.00,,,,,,,,
2020-02-05,17:45,24.69,46.25,464.00,,,,,,1.00,4.00,,,,,,,,
2020-02-05,18:00,24.66,45.47,74.00,,,,,,1.00,2.00,,,,,,,,
2020-02-05,18:15,24.62,44.90,24.00,,,,,,1.00,1.00,,,,,,,,
2020-02-05,18:30,24.46,44.46,29.00,,,,,,1.00,2.00,,,,,,,,
2020-02-05,18:45,24.24,44.04,30.00,,,,,,1.00,2.00,,,,,,,,
2020-02-05,19:00,24.10,44.24,504.00,,,,,,1.00,3.00,,,,,,,,
2020-02-05,19:15,23.99,44.07,317.00,,,,,,2.00,4.00,,,,,,,,
2020-02-05,19:30,23.91,43.25,29.00,,,,,,1.00,2.00,,,,,,,,
2020-02-05,19:45,23.69,43.10,26.00,,,,,,1.00,2.00,,,,,,,,
2020-02-05,20:00,23.59,42.94,23.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,20:15,23.49,42.66,246.00,,,,,,1.00,3.00,,,,,,,,
2020-02-05,20:30,23.34,43.51,284.00,,,,,,2.00,3.00,,,,,,,,
2020-02-05,20:45,23.32,43.39,300.00,,,,,,2.00,3.00,,,,,,,,
2020-02-05,21:00,23.33,43.40,236.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,21:15,23.23,43.25,369.00,,,,,,0.00,2.00,,,,,,,,
2020-02-05,21:30,23.09,43.32,255.00,,,,,,0.00,2.00,,,,,,,,
2020-02-05,21:45,22.97,43.49,1010.00,,,,,,1.00,3.00,,,,,,,,
2020-02-05,22:00,22.92,44.38,325.00,,,,,,2.00,5.00,,,,,,,,
2020-02-05,22:15,22.90,45.06,132.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,22:30,22.80,44.16,25.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,22:45,22.73,43.50,158.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,23:00,22.71,43.49,284.00,,,,,,2.00,4.00,,,,,,,,
2020-02-05,23:15,22.76,43.64,289.00,,,,,,2.00,2.00,,,,,,,,
2020-02-05,23:30,22.98,43.16,316.00,,,,,,2.00,3.00,,,,,,,,
2020-02-05,23:45,22.89,43.45,284.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,00:00,22.78,43.45,296.00,,,,,,2.00,4.00,,,,,,,,
2020-02-06,00:15,22.75,43.20,282.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,00:30,22.73,44.06,282.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,00:45,22.73,45.79,326.00,,,,,,2.00,4.00,,,,,,,,
2020-02-06,01:00,22.77,46.64,364.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,01:15,22.68,46.88,376.00,,,,,,2.00,4.00,,,,,,,,
2020-02-06,01:30,22.61,47.32,430.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,01:45,22.54,47.64,277.00,,,,,,2.00,4.00,,,,,,,,
2020-02-06,02:00,22.45,47.55,362.00,,,,,,1.00,4.00,,,,,,,,
2020-02-06,02:15,22.29,47.58,313.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,02:30,22.31,46.91,289.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,02:45,22.24,46.27,26.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,03:00,22.18,46.11,306.00,,,,,,2.00,3.00,,,,,,,,
2020-02-06,03:15,22.36,45.72,271.00,,,,,,2.00,4.00,,,,,,,,
2020-02-06,03:30,22.39,46.14,259.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,03:45,22.33,45.96,289.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,04:00,22.39,45.18,19.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,04:15,22.37,44.89,25.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,04:30,22.34,44.87,310.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,04:45,,,,,,,,,,,,,,,,,,
2020-02-06,05:00,22.33,44.73,34.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,05:15,22.27,44.54,26.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,05:30,22.24,44.45,97.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,05:45,,,,,,,,,,,,,,,,,,
2020-02-06,06:00,22.19,44.48,294.00,,,,,,0.00,2.00,,,,,,,,
2020-02-06,06:15,22.15,44.50,23.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,06:30,22.05,44.39,25.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,06:45,21.95,44.59,23.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,07:00,21.89,44.65,28.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,07:15,21.84,44.47,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,07:30,,,,,,,,,,,,,,,,,,
2020-02-06,07:45,21.67,44.38,32.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,08:00,21.55,44.51,31.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,08:15,21.48,44.58,25.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,08:30,,,,,,,,,,,,,,,,,,
2020-02-06,08:45,21.35,44.61,22.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,09:00,21.27,44.63,27.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,09:15,21.19,44.51,20.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,09:30,,,,,,,,,,,,,,,,,,
2020-02-06,09:45,21.05,44.14,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,10:00,20.97,44.33,25.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,10:15,20.91,44.80,26.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,10:30,,,,,,,,,,,,,,,,,,
2020-02-06,10:45,20.85,44.78,27.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,11:00,20.77,44.46,30.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,11:15,20.67,44.54,26.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,11:30,20.88,42.65,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,11:45,21.18,41.55,22.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,12:00,21.17,42.18,26.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,12:15,21.02,42.54,35.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,12:30,20.90,42.53,25.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,12:45,20.82,43.26,31.00,,,,,,0.00,0.00,,,,,,,,
2020-02-06,13:00,20.99,42.04,929.00,,,,,,0.00,1.00,,,,,,,,
2020-02-06,13:15,21.44,41.47,346.00,,,,,,1.00,4.00,,,,,,,,
2020-02-06,13:30,21.88,41.68,324.00,,,,,,1.00,4.00,,,,,,,,
2020-02-06,13:45,22.21,41.23,326.00,,,,,,1.00,2.00,,,,,,,,
2020-02-06,14:00,22.20,43.37,276.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,14:15,21.99,44.88,308.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,14:30,21.90,44.75,529.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,14:45,22.30,41.90,169.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,15:00,22.23,42.55,276.00,,,,,,2.00,3.00,,,,,,,,
2020-02-06,15:15,22.34,42.18,285.00,,,,,,2.00,3.00,,,,,,,,
2020-02-06,15:30,22.86,41.22,413.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,15:45,23.09,40.92,403.00,,,,,,2.00,3.00,,,,,,,,
2020-02-06,16:00,22.96,42.84,288.00,,,,,,2.00,3.00,,,,,,,,
2020-02-06,16:15,22.79,43.14,331.00,,,,,,2.00,4.00,,,,,,,,
2020-02-06,16:30,22.75,43.43,277.00,,,,,,2.00,3.00,,,,,,,,
2020-02-06,16:45,22.66,43.57,270.00,,,,,,2.00,3.00,,,,,,,,
2020-02-06,17:00,22.55,44.06,256.00,,,,,,2.00,3.00,,,,,,,,
2020-02-06,17:15,22.53,44.27,516.00,,,,,,1.00,3.00,,,,,,,,
2020-02-06,17:30,22.42,44.58,275.00,,,,,,2.00,4.00,,,,,,,,
2020-02-06,17:45,22.24,44.89,283.00,,,,,,2.00,3.00,,,,,,,,
2020-02-06,18:00,22.25,45.33,321.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,18:15,22.25,45.30,,,,,,,,,,,,,,,,
2020-02-06,18:30,22.21,45.36,283.00,,,,,,2.00,3.00,,,,,,,,
2020-02-06,18:45,21.97,45.57,600.00,,,,,,1.00,10.00,,,,,,,,
2020-02-06,19:00,21.93,45.44,400.00,,,,,,1.00,3.00,,,,,,,,
2020-02-06,19:15,21.89,45.93,317.00,,,,,,1.00,4.00,,,,,,,,
2020-02-06,19:30,21.77,45.98,171.00,,,,,,1.00,3.00,,,,,,,,
2020-02-06,19:45,,,,,,,,,,,,,,,,,,
2020-02-06,20:00,21.78,46.25,416.00,,,,,,0.00,3.00,,,,,,,,
2020-02-06,20:15,22.08,47.01,110.00,,,,,,1.00,3.00,,,,,,,,
2020-02-06,20:30,22.35,47.42,279.00,,,,,,1.00,3.00,,,,,,,,
2020-02-06,20:45,22.53,47.49,266.00,,,,,,2.00,3.00,,,,,,,,
2020-02-06,21:00,22.27,47.55,287.00,,,,,,1.00,2.00,,,,,,,,
2020-02-06,21:15,22.29,47.58,207.00,,,,,,1.00,2.00,,,,,,,,
2020-02-06,21:30,22.45,46.63,22.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,21:45,,,,,,,,,,,,,,,,,,
2020-02-06,22:00,22.46,45.71,26.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,22:15,22.31,45.61,632.00,,,,,,1.00,2.00,,,,,,,,
2020-02-06,22:30,22.53,45.73,392.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,22:45,22.84,44.20,28.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,23:00,23.23,43.13,280.00,,,,,,2.00,4.00,,,,,,,,
2020-02-06,23:15,23.41,43.07,261.00,,,,,,2.00,2.00,,,,,,,,
2020-02-06,23:30,23.20,44.45,421.00,,,,,,1.00,3.00,,,,,,,,
2020-02-06,23:45,23.05,44.91,344.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,00:00,22.97,46.24,278.00,,,,,,2.00,3.00,,,,,,,,
2020-02-07,00:15,22.97,46.08,291.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,00:30,23.06,45.96,225.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,00:45,23.01,46.92,300.00,,,,,,2.00,4.00,,,,,,,,
2020-02-07,01:00,22.97,47.01,309.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,01:15,22.99,47.58,448.00,,,,,,2.00,4.00,,,,,,,,
2020-02-07,01:30,22.94,48.69,327.00,,,,,,2.00,4.00,,,,,,,,
2020-02-07,01:45,22.86,49.49,208.00,,,,,,2.00,4.00,,,,,,,,
2020-02-07,02:00,22.78,49.90,27.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,02:15,,,,,,,,,,,,,,,,,,
2020-02-07,02:30,22.78,48.93,270.00,,,,,,2.00,3.00,,,,,,,,
2020-02-07,02:45,,,,,,,,,,,,,,,,,,
2020-02-07,03:00,23.01,47.75,41.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,03:15,22.98,48.72,282.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,03:30,23.03,48.27,255.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,03:45,,,,,,,,,,,,,,,,,,
2020-02-07,04:00,23.00,47.51,25.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,04:15,23.02,46.88,24.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,04:30,23.04,46.26,31.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,04:45,,,,,,,,,,,,,,,,,,
2020-02-07,05:00,22.94,45.88,40.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,05:15,22.82,45.82,212.00,,,,,,0.00,2.00,,,,,,,,
2020-02-07,05:30,22.72,45.60,28.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,05:45,22.63,45.33,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,06:00,22.57,45.31,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,06:15,,,,,,,,,,,,,,,,,,
2020-02-07,06:30,22.40,45.39,26.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,06:45,,,,,,,,,,,,,,,,,,
2020-02-07,07:00,22.21,45.11,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,07:15,,,,,,,,,,,,,,,,,,
2020-02-07,07:30,22.03,44.96,27.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,07:45,,,,,,,,,,,,,,,,,,
2020-02-07,08:00,21.87,44.83,22.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,08:15,21.75,44.88,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,08:30,21.65,44.99,24.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,08:45,,,,,,,,,,,,,,,,,,
2020-02-07,09:00,21.55,44.70,27.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,09:15,,,,,,,,,,,,,,,,,,
2020-02-07,09:30,21.40,44.26,25.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,09:45,,,,,,,,,,,,,,,,,,
2020-02-07,10:00,21.29,44.12,34.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,10:15,,,,,,,,,,,,,,,,,,
2020-02-07,10:30,21.15,43.98,28.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,10:45,,,,,,,,,,,,,,,,,,
2020-02-07,11:00,20.99,43.79,25.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,11:15,21.20,42.05,27.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,11:30,21.26,42.85,22.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,11:45,21.12,43.48,22.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,12:00,21.08,43.44,26.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,12:15,21.00,43.55,23.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,12:30,20.91,43.61,22.00,,,,,,0.00,0.00,,,,,,,,
2020-02-07,12:45,,,,,,,,,,,,,,,,,,
2020-02-07,13:00,20.82,43.62,26.00,,,,,,0.00,1.00,,,,,,,,
2020-02-07,13:15,20.74,44.67,443.00,,,,,,1.00,4.00,,,,,,,,
2020-02-07,13:30,20.98,43.70,461.00,,,,,,1.00,4.00,,,,,,,,
2020-02-07,13:45,21.44,41.50,23.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,14:00,21.59,40.91,27.00,,,,,,2.00,2.00,,,,,,,,
2020-02-07,14:15,21.80,40.96,266.00,,,,,,2.00,3.00,,,,,,,,
2020-02-07,14:30,22.32,41.25,312.00,,,,,,2.00,3.00,,,,,,,,
2020-02-07,14:45,22.21,42.89,389.00,,,,,,2.00,4.00,,,,,,,,
2020-02-07,15:00,22.30,42.23,337.00,,,,,,2.00,3.00,,,,,,,,
2020-02-07,15:15,22.68,41.46,32.00,,,,,,2.00,3.00,,,,,,,,
2020-02-07,15:30,22.76,40.88,351.00,,,,,,2.00,5.00,,,,,,,,
2020-02-07,15:45,23.12,40.91,289.00,,,,,,4.00,7.00,,,,,,,,
2020-02-07,16:00,23.02,42.35,162.00,,,,,,2.00,6.00,,,,,,,,
2020-02-07,16:15,22.77,43.85,353.00,,,,,,2.00,5.00,,,,,,,,
2020-02-07,16:30,22.73,45.94,388.00,,,,,,1.00,4.00,,,,,,,,
2020-02-07,16:45,22.72,47.58,263.00,,,,,,2.00,5.00,,,,,,,,
2020-02-07,17:00,22.69,47.89,28.00,,,,,,4.00,5.00,,,,,,,,
2020-02-07,17:15,22.69,47.70,34.00,,,,,,4.00,8.00,,,,,,,,
2020-02-07,17:30,22.70,47.67,275.00,,,,,,3.00,5.00,,,,,,,,
2020-02-07,17:45,22.69,47.80,552.00,,,,,,1.00,3.00,,,,,,,,
2020-02-07,18:00,22.65,47.55,348.00,,,,,,1.00,4.00,,,,,,,,
2020-02-07,18:15,22.56,47.34,368.00,,,,,,2.00,4.00,,,,,,,,
2020-02-07,18:30,,,,,,,,,,,,,,,,,,
2020-02-07,18:45,22.51,46.43,270.00,,,,,,2.00,5.00,,,,,,,,
2020-02-07,19:00,22.37,46.05,23.00,,,,,,1.00,3.00,,,,,,,,
