Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2020-01-15,15:45,23.11,49.15,30.00,,,,,,6.00,6.00,,,,,,,,
2020-01-15,16:00,23.00,48.98,27.00,,,,,,6.00,6.00,,,,,,,,
2020-01-15,16:15,23.01,48.55,395.00,,,,,,5.00,6.00,,,,,,,,
2020-01-15,16:30,22.96,48.69,302.00,,,,,,4.00,6.00,,,,,,,,
2020-01-15,16:45,23.00,49.06,297.00,,,,,,4.00,5.00,,,,,,,,
2020-01-15,17:00,23.10,49.28,315.00,,,,,,4.00,5.00,,,,,,,,
2020-01-15,17:15,23.11,49.30,287.00,,,,,,4.00,5.00,,,,,,,,
2020-01-15,17:30,23.18,48.82,304.00,,,,,,4.00,5.00,,,,,,,,
2020-01-15,17:45,23.12,48.65,299.00,,,,,,4.00,5.00,,,,,,,,
2020-01-15,18:00,23.16,48.38,486.00,,,,,,3.00,5.00,,,,,,,,
2020-01-15,18:15,23.11,48.08,310.00,,,,,,3.00,4.00,,,,,,,,
2020-01-15,18:30,23.00,48.30,459.00,,,,,,3.00,5.00,,,,,,,,
2020-01-15,18:45,22.98,48.45,289.00,,,,,,2.00,4.00,,,,,,,,
2020-01-15,19:00,22.93,47.83,23.00,,,,,,2.00,2.00,,,,,,,,
2020-01-15,19:15,22.84,47.58,19.00,,,,,,2.00,2.00,,,,,,,,
2020-01-15,19:30,22.74,47.39,23.00,,,,,,2.00,2.00,,,,,,,,
2020-01-15,19:45,,,,,,,,,,,,,,,,,,
2020-01-15,20:00,22.71,46.99,208.00,,,,,,1.00,4.00,,,,,,,,
2020-01-15,20:15,22.73,47.89,274.00,,,,,,2.00,3.00,,,,,,,,
2020-01-15,20:30,22.78,48.36,320.00,,,,,,2.00,2.00,,,,,,,,
2020-01-15,20:45,22.79,48.12,332.00,,,,,,1.00,3.00,,,,,,,,
2020-01-15,21:00,22.77,48.21,389.00,,,,,,2.00,3.00,,,,,,,,
2020-01-15,21:15,22.76,48.34,24.00,,,,,,3.00,3.00,,,,,,,,
2020-01-15,21:30,22.68,48.28,290.00,,,,,,2.00,4.00,,,,,,,,
2020-01-15,21:45,22.67,50.11,26.00,,,,,,2.00,3.00,,,,,,,,
2020-01-15,22:00,22.63,50.60,303.00,,,,,,2.00,4.00,,,,,,,,
2020-01-15,22:15,22.58,50.30,276.00,,,,,,2.00,4.00,,,,,,,,
2020-01-15,22:30,22.52,49.98,297.00,,,,,,2.00,2.00,,,,,,,,
2020-01-15,22:45,22.54,49.63,288.00,,,,,,2.00,2.00,,,,,,,,
2020-01-15,23:00,22.52,49.65,308.00,,,,,,2.00,2.00,,,,,,,,
2020-01-15,23:15,22.51,50.02,306.00,,,,,,2.00,4.00,,,,,,,,
2020-01-15,23:30,22.47,49.99,197.00,,,,,,2.00,2.00,,,,,,,,
2020-01-15,23:45,22.51,49.51,277.00,,,,,,2.00,4.00,,,,,,,,
2020-01-16,00:00,22.45,50.19,249.00,,,,,,2.00,2.00,,,,,,,,
2020-01-16,00:15,22.41,50.48,336.00,,,,,,2.00,2.00,,,,,,,,
2020-01-16,00:30,22.39,50.94,319.00,,,,,,2.00,3.00,,,,,,,,
2020-01-16,00:45,22.33,51.66,420.00,,,,,,2.00,4.00,,,,,,,,
2020-01-16,01:00,22.44,52.66,335.00,,,,,,2.00,4.00,,,,,,,,
2020-01-16,01:15,22.52,52.32,364.00,,,,,,2.00,4.00,,,,,,,,
2020-01-16,01:30,22.53,52.87,365.00,,,,,,2.00,4.00,,,,,,,,
2020-01-16,01:45,22.57,53.10,536.00,,,,,,1.00,4.00,,,,,,,,
2020-01-16,02:00,22.51,53.20,357.00,,,,,,2.00,4.00,,,,,,,,
2020-01-16,02:15,22.46,53.17,382.00,,,,,,2.00,4.00,,,,,,,,
2020-01-16,02:30,22.38,53.24,223.00,,,,,,2.00,2.00,,,,,,,,
2020-01-16,02:45,22.26,52.93,26.00,,,,,,2.00,2.00,,,,,,,,
2020-01-16,03:00,22.19,52.32,374.00,,,,,,2.00,2.00,,,,,,,,
2020-01-16,03:15,22.16,51.95,24.00,,,,,,2.00,2.00,,,,,,,,
2020-01-16,03:30,22.08,51.80,403.00,,,,,,1.00,2.00,,,,,,,,
2020-01-16,03:45,22.12,51.46,492.00,,,,,,0.00,3.00,,,,,,,,
2020-01-16,04:00,22.25,50.43,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,04:15,22.14,50.22,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,04:30,,,,,,,,,,,,,,,,,,
2020-01-16,04:45,21.99,50.13,29.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,05:00,21.92,50.08,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,05:15,21.89,50.29,105.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,05:30,21.89,50.40,,,,,,,,,,,,,,,,
2020-01-16,05:45,,,,,,,,,,,,,,,,,,
2020-01-16,06:00,21.83,50.23,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,06:15,21.75,50.18,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,06:30,21.70,50.19,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,06:45,,,,,,,,,,,,,,,,,,
2020-01-16,07:00,21.66,50.02,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,07:15,21.58,49.80,29.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,07:30,21.56,49.70,,,,,,,,,,,,,,,,
2020-01-16,07:45,,,,,,,,,,,,,,,,,,
2020-01-16,08:00,21.50,49.91,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,08:15,21.64,49.42,832.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,08:30,21.98,48.41,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,08:45,22.05,48.81,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,09:00,21.97,49.17,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,09:15,21.87,49.36,32.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,09:30,21.78,49.61,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,09:45,21.73,49.89,439.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,10:00,21.68,50.04,396.00,,,,,,0.00,1.00,,,,,,,,
2020-01-16,10:15,21.72,50.36,459.00,,,,,,0.00,1.00,,,,,,,,
2020-01-16,10:30,21.71,51.17,320.00,,,,,,1.00,1.00,,,,,,,,
2020-01-16,10:45,21.67,51.46,24.00,,,,,,1.00,1.00,,,,,,,,
2020-01-16,11:00,21.71,51.47,34.00,,,,,,1.00,1.00,,,,,,,,
2020-01-16,11:15,21.69,51.38,22.00,,,,,,1.00,1.00,,,,,,,,
2020-01-16,11:30,21.81,50.80,24.00,,,,,,1.00,1.00,,,,,,,,
2020-01-16,11:45,21.81,50.37,27.00,,,,,,1.00,1.00,,,,,,,,
2020-01-16,12:00,21.74,50.30,27.00,,,,,,1.00,1.00,,,,,,,,
2020-01-16,12:15,21.69,50.25,23.00,,,,,,1.00,1.00,,,,,,,,
2020-01-16,12:30,21.66,50.32,22.00,,,,,,1.00,1.00,,,,,,,,
2020-01-16,12:45,21.65,50.52,341.00,,,,,,0.00,1.00,,,,,,,,
2020-01-16,13:00,21.62,50.59,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-16,13:15,21.69,51.19,617.00,,,,,,0.00,4.00,,,,,,,,
2020-01-16,13:30,21.90,51.61,348.00,,,,,,1.00,6.00,,,,,,,,
2020-01-16,13:45,22.22,51.14,491.00,,,,,,1.00,4.00,,,,,,,,
2020-01-16,14:00,22.07,52.45,418.00,,,,,,2.00,3.00,,,,,,,,
2020-01-16,14:15,22.06,52.80,,,,,,,,,,,,,,,,
2020-01-16,14:30,21.98,52.17,269.00,,,,,,2.00,4.00,,,,,,,,
2020-01-16,14:45,21.99,51.38,24.00,,,,,,1.00,3.00,,,,,,,,
2020-01-16,15:00,21.96,50.89,278.00,,,,,,2.00,3.00,,,,,,,,
2020-01-16,15:15,21.98,51.36,264.00,,,,,,2.00,3.00,,,,,,,,
2020-01-16,15:30,21.96,51.50,290.00,,,,,,2.00,4.00,,,,,,,,
2020-01-16,15:45,21.95,50.97,23.00,,,,,,2.00,3.00,,,,,,,,
2020-01-16,16:00,21.91,50.81,578.00,,,,,,1.00,4.00,,,,,,,,
2020-01-16,16:15,21.88,50.41,300.00,,,,,,1.00,5.00,,,,,,,,
2020-01-16,16:30,21.82,50.28,323.00,,,,,,3.00,6.00,,,,,,,,
2020-01-16,16:45,21.77,50.23,351.00,,,,,,3.00,6.00,,,,,,,,
2020-01-16,17:00,21.75,50.35,314.00,,,,,,4.00,6.00,,,,,,,,
2020-01-16,17:15,21.75,50.18,561.00,,,,,,3.00,7.00,,,,,,,,
2020-01-16,17:30,21.69,50.63,270.00,,,,,,3.00,6.00,,,,,,,,
2020-01-16,17:45,21.76,50.26,308.00,,,,,,4.00,7.00,,,,,,,,
2020-01-16,18:00,22.27,49.05,295.00,,,,,,4.00,7.00,,,,,,,,
2020-01-16,18:15,22.23,48.61,25.00,,,,,,3.00,5.00,,,,,,,,
2020-01-16,18:30,22.20,48.68,297.00,,,,,,2.00,4.00,,,,,,,,
2020-01-16,18:45,22.12,48.48,250.00,,,,,,2.00,6.00,,,,,,,,
2020-01-16,19:00,,,,,,,,,,,,,,,,,,
2020-01-16,19:15,21.91,48.91,474.00,,,,,,2.00,6.00,,,,,,,,
2020-01-16,19:30,21.85,49.08,376.00,,,,,,2.00,5.00,,,,,,,,
2020-01-16,19:45,21.83,48.80,124.00,,,,,,2.00,5.00,,,,,,,,
2020-01-16,20:00,21.71,48.45,186.00,,,,,,2.00,5.00,,,,,,,,
2020-01-16,20:15,21.98,48.80,311.00,,,,,,2.00,3.00,,,,,,,,
2020-01-16,20:30,22.13,47.99,258.00,,,,,,2.00,3.00,,,,,,,,
2020-01-16,20:45,21.99,48.18,268.00,,,,,,2.00,4.00,,,,,,,,
2020-01-16,21:00,21.93,48.28,273.00,,,,,,2.00,3.00,,,,,,,,
2020-01-16,21:15,21.72,48.10,407.00,,,,,,1.00,3.00,,,,,,,,
2020-01-16,21:30,21.82,48.23,343.00,,,,,,1.00,3.00,,,,,,,,
2020-01-16,21:45,22.19,48.83,168.00,,,,,,1.00,2.00,,,,,,,,
2020-01-16,22:00,22.65,50.28,359.00,,,,,,2.00,2.00,,,,,,,,
2020-01-16,22:15,22.72,49.65,297.00,,,,,,2.00,2.00,,,,,,,,
2020-01-16,22:30,22.57,49.56,23.00,,,,,,2.00,2.00,,,,,,,,
2020-01-16,22:45,22.48,49.40,339.00,,,,,,2.00,2.00,,,,,,,,
2020-01-16,23:00,22.56,48.44,296.00,,,,,,2.00,4.00,,,,,,,,
2020-01-16,23:15,22.55,47.92,283.00,,,,,,2.00,3.00,,,,,,,,
2020-01-16,23:30,22.66,48.66,375.00,,,,,,2.00,3.00,,,,,,,,
2020-01-16,23:45,22.90,48.48,25.00,,,,,,2.00,2.00,,,,,,,,
2020-01-17,00:00,22.73,50.90,381.00,,,,,,1.00,4.00,,,,,,,,
2020-01-17,00:15,22.60,52.03,382.00,,,,,,2.00,4.00,,,,,,,,
2020-01-17,00:30,22.60,51.47,403.00,,,,,,2.00,2.00,,,,,,,,
2020-01-17,00:45,22.55,51.40,387.00,,,,,,1.00,4.00,,,,,,,,
2020-01-17,01:00,22.49,53.00,411.00,,,,,,2.00,4.00,,,,,,,,
2020-01-17,01:15,22.35,53.88,433.00,,,,,,1.00,4.00,,,,,,,,
2020-01-17,01:30,22.21,53.03,538.00,,,,,,2.00,2.00,,,,,,,,
2020-01-17,01:45,22.18,51.99,433.00,,,,,,2.00,4.00,,,,,,,,
2020-01-17,02:00,22.20,50.61,315.00,,,,,,2.00,2.00,,,,,,,,
2020-01-17,02:15,22.24,49.75,585.00,,,,,,2.00,2.00,,,,,,,,
2020-01-17,02:30,22.18,49.26,26.00,,,,,,2.00,2.00,,,,,,,,
2020-01-17,02:45,22.13,49.14,333.00,,,,,,2.00,2.00,,,,,,,,
2020-01-17,03:00,22.00,49.43,346.00,,,,,,0.00,2.00,,,,,,,,
2020-01-17,03:15,21.90,49.11,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,03:30,,,,,,,,,,,,,,,,,,
2020-01-17,03:45,21.72,48.49,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,04:00,,,,,,,,,,,,,,,,,,
2020-01-17,04:15,21.52,47.45,33.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,04:30,,,,,,,,,,,,,,,,,,
2020-01-17,04:45,21.25,46.80,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,05:00,21.11,46.66,30.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,05:15,21.02,46.46,34.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,05:30,,,,,,,,,,,,,,,,,,
2020-01-17,05:45,20.86,46.21,29.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,06:00,21.08,45.76,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,06:15,21.16,44.71,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,06:30,,,,,,,,,,,,,,,,,,
2020-01-17,06:45,20.91,45.07,28.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,07:00,20.74,45.06,20.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,07:15,21.05,44.77,34.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,07:30,21.40,43.84,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,07:45,21.22,42.71,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,08:00,,,,,,,,,,,,,,,,,,
2020-01-17,08:15,20.87,43.05,30.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,08:30,21.13,43.22,32.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,08:45,21.15,41.99,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,09:00,20.87,42.03,28.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,09:15,20.90,42.68,33.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,09:30,21.17,42.19,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,09:45,21.04,41.02,31.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,10:00,20.78,41.12,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,10:15,21.05,41.29,29.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,10:30,21.16,39.56,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,10:45,20.87,39.81,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,11:00,20.94,40.53,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,11:15,21.26,40.21,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,11:30,21.24,38.47,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,11:45,20.88,38.41,28.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,12:00,20.95,39.24,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,12:15,21.26,38.65,33.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,12:30,20.94,37.70,20.00,,,,,,0.00,0.00,,,,,,,,
2020-01-17,12:45,20.87,38.94,27.00,,,,,,0.00,1.00,,,,,,,,
2020-01-17,13:00,21.17,38.64,26.00,,,,,,1.00,1.00,,,,,,,,
2020-01-17,13:15,21.06,38.51,27.00,,,,,,1.00,1.00,,,,,,,,
2020-01-17,13:30,21.44,39.55,314.00,,,,,,1.00,4.00,,,,,,,,
2020-01-17,13:45,21.48,39.59,879.00,,,,,,1.00,5.00,,,,,,,,
2020-01-17,14:00,21.22,38.86,27.00,,,,,,1.00,2.00,,,,,,,,
2020-01-17,14:15,21.24,39.54,614.00,,,,,,1.00,2.00,,,,,,,,
2020-01-17,14:30,21.45,39.69,20.00,,,,,,1.00,1.00,,,,,,,,
2020-01-17,14:45,21.68,39.30,24.00,,,,,,1.00,2.00,,,,,,,,
2020-01-17,15:00,21.89,38.52,24.00,,,,,,1.00,2.00,,,,,,,,
2020-01-17,15:15,21.53,36.46,554.00,,,,,,1.00,6.00,,,,,,,,
2020-01-17,15:30,21.89,38.90,428.00,,,,,,4.00,8.00,,,,,,,,
2020-01-17,15:45,22.26,39.26,448.00,,,,,,4.00,9.00,,,,,,,,
2020-01-17,16:00,22.73,39.66,366.00,,,,,,4.00,9.00,,,,,,,,
2020-01-17,16:15,23.04,39.48,340.00,,,,,,6.00,8.00,,,,,,,,
2020-01-17,16:30,23.37,38.97,425.00,,,,,,5.00,7.00,,,,,,,,
2020-01-17,16:45,23.60,38.46,337.00,,,,,,6.00,7.00,,,,,,,,
2020-01-17,17:00,23.32,37.68,301.00,,,,,,6.00,7.00,,,,,,,,
2020-01-17,17:15,23.17,37.77,348.00,,,,,,5.00,7.00,,,,,,,,
2020-01-17,17:30,23.23,37.88,421.00,,,,,,5.00,8.00,,,,,,,,
2020-01-17,17:45,23.35,38.43,400.00,,,,,,4.00,7.00,,,,,,,,
2020-01-17,18:00,23.37,38.97,315.00,,,,,,4.00,5.00,,,,,,,,
2020-01-17,18:15,23.33,38.68,204.00,,,,,,4.00,5.00,,,,,,,,
2020-01-17,18:30,23.25,38.26,258.00,,,,,,3.00,5.00,,,,,,,,
2020-01-17,18:45,23.10,38.01,233.00,,,,,,3.00,4.00,,,,,,,,
2020-01-17,19:00,22.91,38.55,312.00,,,,,,2.00,4.00,,,,,,,,
2020-01-17,19:15,23.18,38.69,244.00,,,,,,2.00,3.00,,,,,,,,
2020-01-17,19:30,23.22,37.63,472.00,,,,,,1.00,4.00,,,,,,,,
2020-01-17,19:45,23.08,37.63,29.00,,,,,,1.00,2.00,,,,,,,,
2020-01-17,20:00,23.26,36.84,387.00,,,,,,1.00,5.00,,,,,,,,
2020-01-17,20:15,23.00,36.98,305.00,,,,,,2.00,4.00,,,,,,,,
2020-01-17,20:30,23.29,37.28,236.00,,,,,,2.00,3.00,,,,,,,,
2020-01-17,20:45,23.13,36.20,24.00,,,,,,2.00,2.00,,,,,,,,
2020-01-17,21:00,22.92,37.27,509.00,,,,,,1.00,3.00,,,,,,,,
2020-01-17,21:15,23.23,37.01,31.00,,,,,,1.00,1.00,,,,,,,,
2020-01-17,21:30,22.95,35.71,377.00,,,,,,1.00,3.00,,,,,,,,
2020-01-17,21:45,23.09,38.30,293.00,,,,,,1.00,2.00,,,,,,,,
2020-01-17,22:00,22.94,39.10,293.00,,,,,,2.00,2.00,,,,,,,,
2020-01-17,22:15,23.03,39.76,275.00,,,,,,2.00,2.00,,,,,,,,
2020-01-17,22:30,23.28,39.26,316.00,,,,,,2.00,2.00,,,,,,,,
2020-01-17,22:45,23.46,38.69,253.00,,,,,,2.00,2.00,,,,,,,,
2020-01-17,23:00,23.56,37.74,26.00,,,,,,2.00,2.00,,,,,,,,
2020-01-17,23:15,23.27,36.15,29.00,,,,,,2.00,2.00,,,,,,,,
2020-01-17,23:30,22.99,36.96,210.00,,,,,,2.00,2.00,,,,,,,,
2020-01-17,23:45,23.09,37.43,334.00,,,,,,1.00,2.00,,,,,,,,
2020-01-18,00:00,23.03,37.23,314.00,,,,,,2.00,4.00,,,,,,,,
2020-01-18,00:15,22.67,38.26,348.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,00:30,22.55,38.24,614.00,,,,,,2.00,4.00,,,,,,,,
2020-01-18,00:45,22.38,38.93,524.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,01:00,22.23,39.45,330.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,01:15,22.12,41.07,346.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,01:30,22.02,43.89,573.00,,,,,,1.00,2.00,,,,,,,,
2020-01-18,01:45,21.83,45.23,485.00,,,,,,2.00,4.00,,,,,,,,
2020-01-18,02:00,21.70,44.35,337.00,,,,,,2.00,4.00,,,,,,,,
2020-01-18,02:15,21.71,42.80,596.00,,,,,,1.00,2.00,,,,,,,,
2020-01-18,02:30,21.72,42.72,526.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,02:45,21.86,42.82,469.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,03:00,22.21,41.31,96.00,,,,,,2.00,3.00,,,,,,,,
2020-01-18,03:15,22.63,40.47,517.00,,,,,,2.00,4.00,,,,,,,,
2020-01-18,03:30,22.92,39.95,381.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,03:45,23.00,39.51,315.00,,,,,,1.00,4.00,,,,,,,,
2020-01-18,04:00,22.90,38.15,26.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,04:15,22.59,37.62,167.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,04:30,22.38,38.03,473.00,,,,,,1.00,2.00,,,,,,,,
2020-01-18,04:45,22.17,37.68,473.00,,,,,,0.00,2.00,,,,,,,,
2020-01-18,05:00,21.73,37.38,30.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,05:15,21.34,37.14,37.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,05:30,,,,,,,,,,,,,,,,,,
2020-01-18,05:45,20.92,37.16,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,06:00,20.98,37.64,31.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,06:15,21.22,36.57,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,06:30,21.02,35.76,21.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,06:45,20.79,35.98,29.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,07:00,20.91,36.45,34.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,07:15,21.26,35.87,31.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,07:30,21.04,34.92,22.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,07:45,20.72,35.79,408.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,08:00,20.93,36.18,28.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,08:15,21.20,35.90,30.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,08:30,20.89,35.19,27.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,08:45,20.79,35.84,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,09:00,21.13,35.39,28.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,09:15,20.85,34.74,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,09:30,20.90,35.49,26.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,09:45,21.23,35.15,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,10:00,21.12,34.35,25.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,10:15,20.75,34.63,21.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,10:30,20.96,35.10,31.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,10:45,21.26,34.71,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,11:00,21.03,34.05,30.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,11:15,20.90,34.80,28.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,11:30,21.20,34.53,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,11:45,21.10,33.80,22.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,12:00,20.84,34.48,464.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,12:15,21.11,34.37,28.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,12:30,20.84,33.73,28.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,12:45,20.96,34.56,24.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,13:00,20.91,33.98,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,13:15,20.60,34.37,23.00,,,,,,0.00,0.00,,,,,,,,
2020-01-18,13:30,,,,,,,,,,,,,,,,,,
2020-01-18,13:45,20.45,34.95,25.00,,,,,,0.00,1.00,,,,,,,,
2020-01-18,14:00,20.10,35.57,25.00,,,,,,1.00,1.00,,,,,,,,
2020-01-18,14:15,19.96,35.82,28.00,,,,,,1.00,1.00,,,,,,,,
2020-01-18,14:30,,,,,,,,,,,,,,,,,,
2020-01-18,14:45,19.79,36.36,23.00,,,,,,1.00,2.00,,,,,,,,
2020-01-18,15:00,19.57,37.02,29.00,,,,,,1.00,2.00,,,,,,,,
2020-01-18,15:15,19.46,37.19,23.00,,,,,,1.00,3.00,,,,,,,,
2020-01-18,15:30,19.37,37.54,639.00,,,,,,1.00,5.00,,,,,,,,
2020-01-18,15:45,19.68,37.50,381.00,,,,,,3.00,5.00,,,,,,,,
2020-01-18,16:00,20.19,36.90,350.00,,,,,,3.00,4.00,,,,,,,,
2020-01-18,16:15,20.63,37.10,393.00,,,,,,3.00,5.00,,,,,,,,
2020-01-18,16:30,20.97,37.13,350.00,,,,,,4.00,5.00,,,,,,,,
2020-01-18,16:45,21.27,36.78,439.00,,,,,,2.00,4.00,,,,,,,,
2020-01-18,17:00,21.46,37.61,379.00,,,,,,2.00,4.00,,,,,,,,
2020-01-18,17:15,21.14,38.01,396.00,,,,,,2.00,4.00,,,,,,,,
2020-01-18,17:30,20.90,39.01,457.00,,,,,,2.00,4.00,,,,,,,,
2020-01-18,17:45,20.80,39.70,398.00,,,,,,1.00,5.00,,,,,,,,
2020-01-18,18:00,20.66,38.99,470.00,,,,,,1.00,3.00,,,,,,,,
2020-01-18,18:15,20.68,38.28,28.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,18:30,20.67,37.69,26.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,18:45,20.57,37.56,22.00,,,,,,2.00,3.00,,,,,,,,
2020-01-18,19:00,20.43,37.59,27.00,,,,,,2.00,3.00,,,,,,,,
2020-01-18,19:15,20.31,37.50,,,,,,,,,,,,,,,,
2020-01-18,19:30,,,,,,,,,,,,,,,,,,
2020-01-18,19:45,20.16,37.50,28.00,,,,,,2.00,3.00,,,,,,,,
2020-01-18,20:00,19.97,37.43,23.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,20:15,19.88,37.23,24.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,20:30,,,,,,,,,,,,,,,,,,
2020-01-18,20:45,19.71,37.50,426.00,,,,,,1.00,5.00,,,,,,,,
2020-01-18,21:00,20.17,37.80,212.00,,,,,,3.00,5.00,,,,,,,,
2020-01-18,21:15,20.58,37.07,542.00,,,,,,2.00,5.00,,,,,,,,
2020-01-18,21:30,20.92,36.44,510.00,,,,,,1.00,5.00,,,,,,,,
2020-01-18,21:45,21.36,35.45,446.00,,,,,,1.00,3.00,,,,,,,,
2020-01-18,22:00,21.69,35.65,27.00,,,,,,1.00,2.00,,,,,,,,
2020-01-18,22:15,21.53,36.58,26.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,22:30,21.32,37.19,342.00,,,,,,1.00,2.00,,,,,,,,
2020-01-18,22:45,21.38,37.30,321.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,23:00,21.66,36.87,388.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,23:15,21.60,37.60,308.00,,,,,,2.00,2.00,,,,,,,,
2020-01-18,23:30,21.83,37.58,531.00,,,,,,1.00,3.00,,,,,,,,
2020-01-18,23:45,21.78,39.23,515.00,,,,,,2.00,2.00,,,,,,,,
2020-01-19,00:00,21.62,41.57,439.00,,,,,,2.00,2.00,,,,,,,,
