Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2020-03-04,05:30,22.46,49.54,32.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,05:45,22.42,49.42,23.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,06:00,,,,,,,,,,,,,,,,,,
2020-03-04,06:15,22.31,49.33,27.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,06:30,22.20,49.08,25.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,06:45,22.13,49.01,26.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,07:00,22.09,48.88,20.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,07:15,22.04,48.69,21.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,07:30,21.96,48.47,22.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,07:45,21.85,48.48,26.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,08:00,,,,,,,,,,,,,,,,,,
2020-03-04,08:15,21.76,48.24,80.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,08:30,21.67,48.07,25.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,08:45,21.57,47.90,21.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,09:00,,,,,,,,,,,,,,,,,,
2020-03-04,09:15,21.44,47.67,22.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,09:30,21.39,47.41,27.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,09:45,21.33,47.12,31.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,10:00,,,,,,,,,,,,,,,,,,
2020-03-04,10:15,21.22,46.83,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,10:30,21.10,46.71,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,10:45,21.00,46.70,27.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,11:00,20.97,46.55,23.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,11:15,20.91,46.59,25.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,11:30,20.88,46.52,26.00,,,,,,0.00,0.00,,,,,,,,
2020-03-04,11:45,20.78,46.39,22.00,,,,,,0.00,1.00,,,,,,,,
2020-03-04,12:00,20.96,45.22,28.00,,,,,,1.00,3.00,,,,,,,,
2020-03-04,12:15,21.23,44.72,38.00,,,,,,2.00,8.00,,,,,,,,
2020-03-04,12:30,21.45,44.46,636.00,,,,,,2.00,8.00,,,,,,,,
2020-03-04,12:45,21.92,43.45,34.00,,,,,,6.00,10.00,,,,,,,,
2020-03-04,13:00,22.10,43.87,390.00,,,,,,4.00,24.00,,,,,,,,
2020-03-04,13:15,,,,,,,,,,,,,,,,,,
2020-03-04,13:30,22.02,45.27,479.00,,,,,,4.00,19.00,,,,,,,,
2020-03-04,13:45,21.90,47.04,297.00,,,,,,14.00,17.00,,,,,,,,
2020-03-04,14:00,21.80,47.72,286.00,,,,,,4.00,15.00,,,,,,,,
2020-03-04,14:15,21.71,47.33,369.00,,,,,,5.00,11.00,,,,,,,,
2020-03-04,14:30,21.73,47.75,337.00,,,,,,3.00,11.00,,,,,,,,
2020-03-04,14:45,22.10,45.30,401.00,,,,,,5.00,8.00,,,,,,,,
2020-03-04,15:00,22.17,45.78,27.00,,,,,,7.00,8.00,,,,,,,,
2020-03-04,15:15,22.24,45.19,267.00,,,,,,7.00,8.00,,,,,,,,
2020-03-04,15:30,22.79,42.97,295.00,,,,,,7.00,8.00,,,,,,,,
2020-03-04,15:45,23.11,42.75,318.00,,,,,,7.00,9.00,,,,,,,,
2020-03-04,16:00,23.04,43.16,27.00,,,,,,8.00,9.00,,,,,,,,
2020-03-04,16:15,23.03,43.10,,,,,,,,,,,,,,,,
2020-03-04,16:30,22.89,44.10,274.00,,,,,,3.00,9.00,,,,,,,,
2020-03-04,16:45,22.90,45.15,615.00,,,,,,4.00,8.00,,,,,,,,
2020-03-04,17:00,22.90,44.76,384.00,,,,,,7.00,8.00,,,,,,,,
2020-03-04,17:15,22.91,45.03,307.00,,,,,,3.00,8.00,,,,,,,,
2020-03-04,17:30,22.87,45.47,306.00,,,,,,3.00,7.00,,,,,,,,
2020-03-04,17:45,22.81,45.21,393.00,,,,,,3.00,6.00,,,,,,,,
2020-03-04,18:00,22.76,44.94,242.00,,,,,,3.00,6.00,,,,,,,,
2020-03-04,18:15,,,,,,,,,,,,,,,,,,
2020-03-04,18:30,22.69,44.68,300.00,,,,,,5.00,7.00,,,,,,,,
2020-03-04,18:45,,,,,,,,,,,,,,,,,,
2020-03-04,19:00,22.72,44.63,274.00,,,,,,4.00,7.00,,,,,,,,
2020-03-04,19:15,22.61,44.30,177.00,,,,,,4.00,5.00,,,,,,,,
2020-03-04,19:30,22.58,44.00,25.00,,,,,,5.00,5.00,,,,,,,,
2020-03-04,19:45,22.50,43.77,145.00,,,,,,4.00,6.00,,,,,,,,
2020-03-04,20:00,22.40,43.63,47.00,,,,,,4.00,5.00,,,,,,,,
2020-03-04,20:15,22.44,44.10,289.00,,,,,,2.00,6.00,,,,,,,,
2020-03-04,20:30,22.45,44.07,20.00,,,,,,4.00,5.00,,,,,,,,
2020-03-04,20:45,22.45,43.90,23.00,,,,,,5.00,5.00,,,,,,,,
2020-03-04,21:00,22.33,44.14,294.00,,,,,,3.00,5.00,,,,,,,,
2020-03-04,21:15,22.25,44.07,263.00,,,,,,2.00,3.00,,,,,,,,
2020-03-04,21:30,22.23,43.90,20.00,,,,,,2.00,2.00,,,,,,,,
2020-03-04,21:45,22.35,43.27,29.00,,,,,,1.00,2.00,,,,,,,,
2020-03-04,22:00,22.64,42.09,280.00,,,,,,1.00,3.00,,,,,,,,
2020-03-04,22:15,23.02,41.29,302.00,,,,,,1.00,3.00,,,,,,,,
2020-03-04,22:30,22.99,42.05,252.00,,,,,,2.00,3.00,,,,,,,,
2020-03-04,22:45,22.93,41.91,324.00,,,,,,2.00,2.00,,,,,,,,
2020-03-04,23:00,23.11,41.94,328.00,,,,,,2.00,2.00,,,,,,,,
2020-03-04,23:15,23.35,41.96,37.00,,,,,,2.00,2.00,,,,,,,,
2020-03-04,23:30,23.32,42.25,252.00,,,,,,2.00,3.00,,,,,,,,
2020-03-04,23:45,23.26,42.17,227.00,,,,,,2.00,2.00,,,,,,,,
2020-03-05,00:00,,,,,,,,,,,,,,,,,,
2020-03-05,00:15,23.23,43.67,369.00,,,,,,2.00,4.00,,,,,,,,
2020-03-05,00:30,23.22,46.64,364.00,,,,,,2.00,2.00,,,,,,,,
2020-03-05,00:45,23.20,46.58,356.00,,,,,,2.00,4.00,,,,,,,,
2020-03-05,01:00,23.17,46.41,24.00,,,,,,2.00,4.00,,,,,,,,
2020-03-05,01:15,23.12,46.91,336.00,,,,,,2.00,4.00,,,,,,,,
2020-03-05,01:30,23.09,47.00,26.00,,,,,,2.00,2.00,,,,,,,,
2020-03-05,01:45,23.02,46.97,27.00,,,,,,2.00,2.00,,,,,,,,
2020-03-05,02:00,23.01,47.29,450.00,,,,,,2.00,2.00,,,,,,,,
2020-03-05,02:15,22.93,47.44,352.00,,,,,,2.00,4.00,,,,,,,,
2020-03-05,02:30,22.87,47.07,26.00,,,,,,2.00,2.00,,,,,,,,
2020-03-05,02:45,,,,,,,,,,,,,,,,,,
2020-03-05,03:00,22.88,46.49,567.00,,,,,,1.00,2.00,,,,,,,,
2020-03-05,03:15,22.90,45.79,29.00,,,,,,2.00,2.00,,,,,,,,
2020-03-05,03:30,22.83,45.76,334.00,,,,,,2.00,2.00,,,,,,,,
2020-03-05,03:45,22.76,45.42,26.00,,,,,,2.00,2.00,,,,,,,,
2020-03-05,04:00,,,,,,,,,,,,,,,,,,
2020-03-05,04:15,22.67,45.17,224.00,,,,,,0.00,2.00,,,,,,,,
2020-03-05,04:30,22.54,45.04,22.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,04:45,22.50,45.01,26.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,05:00,,,,,,,,,,,,,,,,,,
2020-03-05,05:15,22.38,44.99,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,05:30,22.23,44.94,37.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,05:45,22.12,44.93,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,06:00,,,,,,,,,,,,,,,,,,
2020-03-05,06:15,22.06,44.71,37.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,06:30,21.92,44.82,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,06:45,21.84,44.67,19.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,07:00,21.77,44.60,27.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,07:15,21.71,44.39,22.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,07:30,21.56,44.11,23.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,07:45,21.46,44.00,21.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,08:00,,,,,,,,,,,,,,,,,,
2020-03-05,08:15,21.42,43.86,29.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,08:30,21.21,43.79,28.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,08:45,21.12,43.75,22.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,09:00,,,,,,,,,,,,,,,,,,
2020-03-05,09:15,21.03,43.57,25.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,09:30,20.91,43.48,31.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,09:45,20.79,43.60,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,10:00,,,,,,,,,,,,,,,,,,
2020-03-05,10:15,20.71,43.45,27.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,10:30,20.65,43.10,26.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,10:45,21.04,41.81,28.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,11:00,21.25,41.35,19.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,11:15,21.23,41.73,33.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,11:30,21.00,42.03,25.00,,,,,,0.00,0.00,,,,,,,,
2020-03-05,11:45,20.89,42.20,22.00,,,,,,0.00,1.00,,,,,,,,
2020-03-05,12:00,20.81,42.30,26.00,,,,,,1.00,2.00,,,,,,,,
2020-03-05,12:15,20.71,42.37,24.00,,,,,,1.00,4.00,,,,,,,,
2020-03-05,12:30,20.95,42.04,495.00,,,,,,1.00,6.00,,,,,,,,
2020-03-05,12:45,21.26,41.24,27.00,,,,,,5.00,6.00,,,,,,,,
2020-03-05,13:00,21.67,40.64,306.00,,,,,,5.00,32.00,,,,,,,,
2020-03-05,13:15,22.25,40.41,344.00,,,,,,13.00,29.00,,,,,,,,
2020-03-05,13:30,22.14,41.88,403.00,,,,,,10.00,18.00,,,,,,,,
2020-03-05,13:45,,,,,,,,,,,,,,,,,,
2020-03-05,14:00,21.99,43.34,325.00,,,,,,6.00,16.00,,,,,,,,
2020-03-05,14:15,21.85,44.19,309.00,,,,,,8.00,10.00,,,,,,,,
2020-03-05,14:30,21.76,43.69,331.00,,,,,,6.00,11.00,,,,,,,,
2020-03-05,14:45,21.74,43.66,197.00,,,,,,6.00,8.00,,,,,,,,
2020-03-05,15:00,22.17,41.73,341.00,,,,,,5.00,7.00,,,,,,,,
2020-03-05,15:15,22.53,40.97,28.00,,,,,,7.00,7.00,,,,,,,,
2020-03-05,15:30,22.99,40.42,248.00,,,,,,6.00,8.00,,,,,,,,
2020-03-05,15:45,23.08,41.18,284.00,,,,,,7.00,8.00,,,,,,,,
2020-03-05,16:00,23.03,41.26,25.00,,,,,,8.00,8.00,,,,,,,,
2020-03-05,16:15,23.04,41.03,26.00,,,,,,8.00,8.00,,,,,,,,
2020-03-05,16:30,22.98,41.39,296.00,,,,,,6.00,9.00,,,,,,,,
2020-03-05,16:45,22.96,41.64,286.00,,,,,,7.00,7.00,,,,,,,,
2020-03-05,17:00,22.93,42.51,302.00,,,,,,6.00,7.00,,,,,,,,
2020-03-05,17:15,22.91,43.77,326.00,,,,,,6.00,7.00,,,,,,,,
2020-03-05,17:30,22.93,43.93,256.00,,,,,,6.00,6.00,,,,,,,,
2020-03-05,17:45,22.93,43.94,,,,,,,,,,,,,,,,
2020-03-05,18:00,23.03,44.03,405.00,,,,,,5.00,6.00,,,,,,,,
2020-03-05,18:15,23.25,43.58,24.00,,,,,,5.00,6.00,,,,,,,,
2020-03-05,18:30,23.68,43.00,300.00,,,,,,4.00,6.00,,,,,,,,
2020-03-05,18:45,24.05,42.52,281.00,,,,,,5.00,6.00,,,,,,,,
2020-03-05,19:00,24.26,41.90,31.00,,,,,,4.00,6.00,,,,,,,,
2020-03-05,19:15,24.57,41.37,24.00,,,,,,4.00,6.00,,,,,,,,
2020-03-05,19:30,24.78,41.57,299.00,,,,,,5.00,6.00,,,,,,,,
2020-03-05,19:45,24.77,41.10,202.00,,,,,,3.00,6.00,,,,,,,,
2020-03-05,20:00,24.74,40.57,24.00,,,,,,3.00,4.00,,,,,,,,
2020-03-05,20:15,,,,,,,,,,,,,,,,,,
2020-03-05,20:30,24.48,40.42,37.00,,,,,,2.00,4.00,,,,,,,,
2020-03-05,20:45,24.24,40.26,24.00,,,,,,3.00,4.00,,,,,,,,
2020-03-05,21:00,24.20,41.28,383.00,,,,,,3.00,8.00,,,,,,,,
2020-03-05,21:15,24.11,41.34,374.00,,,,,,2.00,4.00,,,,,,,,
2020-03-05,21:30,23.90,42.04,187.00,,,,,,2.00,4.00,,,,,,,,
2020-03-05,21:45,23.84,43.09,256.00,,,,,,3.00,4.00,,,,,,,,
2020-03-05,22:00,23.84,44.23,290.00,,,,,,2.00,4.00,,,,,,,,
2020-03-05,22:15,23.71,44.46,282.00,,,,,,2.00,3.00,,,,,,,,
2020-03-05,22:30,23.62,43.77,29.00,,,,,,2.00,2.00,,,,,,,,
2020-03-05,22:45,23.57,43.87,508.00,,,,,,2.00,2.00,,,,,,,,
2020-03-05,23:00,23.54,43.62,279.00,,,,,,2.00,2.00,,,,,,,,
2020-03-05,23:15,23.47,43.41,334.00,,,,,,2.00,4.00,,,,,,,,
2020-03-05,23:30,23.41,43.33,333.00,,,,,,2.00,3.00,,,,,,,,
2020-03-05,23:45,23.33,43.08,260.00,,,,,,2.00,4.00,,,,,,,,
2020-03-06,00:00,23.33,43.10,,,,,,,,,,,,,,,,
2020-03-06,00:15,23.32,43.03,351.00,,,,,,2.00,2.00,,,,,,,,
2020-03-06,00:30,23.25,45.34,298.00,,,,,,2.00,3.00,,,,,,,,
2020-03-06,00:45,23.25,45.78,348.00,,,,,,2.00,2.00,,,,,,,,
2020-03-06,01:00,23.18,45.97,274.00,,,,,,2.00,3.00,,,,,,,,
2020-03-06,01:15,23.14,46.88,326.00,,,,,,2.00,3.00,,,,,,,,
2020-03-06,01:30,23.06,47.20,447.00,,,,,,2.00,4.00,,,,,,,,
2020-03-06,01:45,22.93,48.12,561.00,,,,,,2.00,4.00,,,,,,,,
2020-03-06,02:00,22.94,47.67,29.00,,,,,,2.00,2.00,,,,,,,,
2020-03-06,02:15,22.95,47.50,418.00,,,,,,2.00,4.00,,,,,,,,
2020-03-06,02:30,22.88,46.74,27.00,,,,,,2.00,2.00,,,,,,,,
2020-03-06,02:45,22.80,46.45,22.00,,,,,,2.00,2.00,,,,,,,,
2020-03-06,03:00,22.76,46.14,22.00,,,,,,2.00,2.00,,,,,,,,
2020-03-06,03:15,22.71,45.93,25.00,,,,,,2.00,2.00,,,,,,,,
2020-03-06,03:30,22.67,45.85,442.00,,,,,,0.00,2.00,,,,,,,,
2020-03-06,03:45,22.56,45.58,26.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,04:00,,,,,,,,,,,,,,,,,,
2020-03-06,04:15,22.46,44.94,29.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,04:30,22.29,44.67,23.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,04:45,22.22,44.60,21.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,05:00,22.14,44.61,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,05:15,22.07,44.61,28.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,05:30,21.95,44.62,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,05:45,21.86,44.61,23.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,06:00,,,,,,,,,,,,,,,,,,
2020-03-06,06:15,21.76,44.68,30.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,06:30,21.63,44.82,28.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,06:45,21.54,44.67,23.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,07:00,21.50,44.60,26.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,07:15,21.43,44.70,25.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,07:30,21.29,44.88,30.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,07:45,21.27,44.73,25.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,08:00,,,,,,,,,,,,,,,,,,
2020-03-06,08:15,21.15,44.55,23.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,08:30,21.02,44.53,29.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,08:45,20.99,44.40,20.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,09:00,,,,,,,,,,,,,,,,,,
2020-03-06,09:15,20.87,44.44,22.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,09:30,20.71,44.56,27.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,09:45,20.68,44.30,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,10:00,20.62,44.09,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,10:15,20.88,42.27,35.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,10:30,20.93,42.81,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,10:45,20.80,43.09,28.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,11:00,20.71,43.07,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,11:15,21.00,41.48,22.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,11:30,21.00,42.22,27.00,,,,,,0.00,0.00,,,,,,,,
2020-03-06,11:45,20.84,42.50,28.00,,,,,,0.00,1.00,,,,,,,,
2020-03-06,12:00,21.01,41.30,385.00,,,,,,1.00,2.00,,,,,,,,
2020-03-06,12:15,21.21,41.41,23.00,,,,,,1.00,2.00,,,,,,,,
2020-03-06,12:30,21.08,42.30,27.00,,,,,,1.00,2.00,,,,,,,,
2020-03-06,12:45,21.00,42.49,22.00,,,,,,1.00,5.00,,,,,,,,
2020-03-06,13:00,21.01,42.36,849.00,,,,,,2.00,15.00,,,,,,,,
2020-03-06,13:15,21.37,40.83,372.00,,,,,,3.00,13.00,,,,,,,,
2020-03-06,13:30,21.95,39.69,331.00,,,,,,3.00,12.00,,,,,,,,
2020-03-06,13:45,22.16,41.20,331.00,,,,,,4.00,8.00,,,,,,,,
2020-03-06,14:00,22.02,42.28,,,,,,,4.00,6.00,,,,,,,,
2020-03-06,14:15,21.95,42.79,337.00,,,,,,4.00,4.00,,,,,,,,
2020-03-06,14:30,21.74,43.13,363.00,,,,,,3.00,4.00,,,,,,,,
2020-03-06,14:45,21.95,41.29,309.00,,,,,,4.00,4.00,,,,,,,,
2020-03-06,15:00,22.17,41.54,338.00,,,,,,4.00,5.00,,,,,,,,
2020-03-06,15:15,22.08,42.26,370.00,,,,,,4.00,5.00,,,,,,,,
2020-03-06,15:30,22.44,40.03,35.00,,,,,,4.00,5.00,,,,,,,,
2020-03-06,15:45,23.01,38.91,294.00,,,,,,3.00,4.00,,,,,,,,
2020-03-06,16:00,23.24,39.56,31.00,,,,,,3.00,3.00,,,,,,,,
2020-03-06,16:15,23.12,40.74,274.00,,,,,,2.00,3.00,,,,,,,,
2020-03-06,16:30,22.98,41.03,281.00,,,,,,3.00,4.00,,,,,,,,
2020-03-06,16:45,22.85,41.47,168.00,,,,,,3.00,4.00,,,,,,,,
2020-03-06,17:00,22.77,41.44,279.00,,,,,,3.00,4.00,,,,,,,,
2020-03-06,17:15,22.78,41.78,303.00,,,,,,3.00,4.00,,,,,,,,
2020-03-06,17:30,22.80,42.72,325.00,,,,,,3.00,4.00,,,,,,,,
2020-03-06,17:45,22.82,43.08,373.00,,,,,,3.00,5.00,,,,,,,,
2020-03-06,18:00,22.76,43.27,275.00,,,,,,3.00,3.00,,,,,,,,
2020-03-06,18:15,,,,,,,,,,,,,,,,,,
2020-03-06,18:30,22.64,43.51,760.00,,,,,,1.00,3.00,,,,,,,,
2020-03-06,18:45,,,,,,,,,,,,,,,,,,
2020-03-06,19:00,22.49,44.35,357.00,,,,,,2.00,4.00,,,,,,,,
2020-03-06,19:15,22.40,44.52,465.00,,,,,,1.00,3.00,,,,,,,,
2020-03-06,19:30,22.29,44.64,234.00,,,,,,2.00,2.00,,,,,,,,
2020-03-06,19:45,22.20,44.53,153.00,,,,,,2.00,4.00,,,,,,,,
2020-03-06,20:00,22.07,44.33,19.00,,,,,,2.00,2.00,,,,,,,,
2020-03-06,20:15,22.51,43.04,213.00,,,,,,2.00,5.00,,,,,,,,
2020-03-06,20:30,22.49,43.77,227.00,,,,,,2.00,4.00,,,,,,,,
2020-03-06,20:45,22.32,43.90,24.00,,,,,,3.00,3.00,,,,,,,,
2020-03-06,21:00,22.22,44.52,267.00,,,,,,1.00,3.00,,,,,,,,
2020-03-06,21:15,22.15,45.76,220.00,,,,,,1.00,2.00,,,,,,,,
2020-03-06,21:30,22.44,43.63,200.00,,,,,,1.00,2.00,,,,,,,,
2020-03-06,21:45,22.80,42.63,362.00,,,,,,2.00,2.00,,,,,,,,
2020-03-06,22:00,23.08,42.86,322.00,,,,,,2.00,4.00,,,,,,,,
2020-03-06,22:15,23.05,44.90,26.00,,,,,,2.00,2.00,,,,,,,,
2020-03-06,22:30,22.92,44.93,30.00,,,,,,2.00,2.00,,,,,,,,
2020-03-06,22:45,23.11,42.39,254.00,,,,,,2.00,3.00,,,,,,,,
2020-03-06,23:00,23.15,43.70,283.00,,,,,,2.00,2.00,,,,,,,,
2020-03-06,23:15,22.95,44.40,297.00,,,,,,2.00,2.00,,,,,,,,
2020-03-06,23:30,22.84,44.99,350.00,,,,,,2.00,4.00,,,,,,,,
2020-03-06,23:45,23.00,43.82,266.00,,,,,,2.00,3.00,,,,,,,,
2020-03-07,00:00,23.17,44.27,337.00,,,,,,2.00,4.00,,,,,,,,
2020-03-07,00:15,23.11,45.96,353.00,,,,,,2.00,4.00,,,,,,,,
2020-03-07,00:30,23.09,49.78,385.00,,,,,,2.00,4.00,,,,,,,,
2020-03-07,00:45,23.02,51.73,329.00,,,,,,2.00,2.00,,,,,,,,
2020-03-07,01:00,22.94,52.83,438.00,,,,,,2.00,2.00,,,,,,,,
2020-03-07,01:15,22.83,52.89,358.00,,,,,,2.00,2.00,,,,,,,,
2020-03-07,01:30,22.80,52.10,189.00,,,,,,2.00,2.00,,,,,,,,
2020-03-07,01:45,22.81,51.24,682.00,,,,,,1.00,2.00,,,,,,,,
2020-03-07,02:00,22.81,50.96,283.00,,,,,,2.00,4.00,,,,,,,,
2020-03-07,02:15,22.74,50.43,352.00,,,,,,2.00,3.00,,,,,,,,
2020-03-07,02:30,22.70,50.15,25.00,,,,,,2.00,2.00,,,,,,,,
2020-03-07,02:45,,,,,,,,,,,,,,,,,,
2020-03-07,03:00,22.54,49.74,23.00,,,,,,2.00,2.00,,,,,,,,
2020-03-07,03:15,,,,,,,,,,,,,,,,,,
2020-03-07,03:30,22.38,49.06,338.00,,,,,,2.00,2.00,,,,,,,,
2020-03-07,03:45,22.28,48.62,505.00,,,,,,0.00,2.00,,,,,,,,
2020-03-07,04:00,22.21,48.44,25.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,04:15,22.14,48.13,23.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,04:30,22.02,47.42,33.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,04:45,21.95,47.10,21.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,05:00,21.82,47.26,28.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,05:15,21.70,47.17,29.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,05:30,21.59,46.98,28.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,05:45,21.41,46.93,31.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,06:00,21.38,47.00,30.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,06:15,21.36,47.04,21.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,06:30,21.23,46.96,35.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,06:45,21.17,46.86,18.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,07:00,21.09,46.92,27.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,07:15,21.02,46.86,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,07:30,20.94,46.62,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,07:45,20.87,46.78,19.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,08:00,20.77,46.64,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,08:15,20.95,45.28,26.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,08:30,21.05,45.05,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,08:45,20.94,45.30,25.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,09:00,20.87,45.22,26.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,09:15,20.71,45.27,29.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,09:30,21.00,43.95,25.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,09:45,21.17,43.60,24.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,10:00,20.98,43.88,22.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,10:15,20.89,43.90,25.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,10:30,20.75,43.99,26.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,10:45,20.99,43.22,30.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,11:00,21.04,43.20,23.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,11:15,20.87,43.39,23.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,11:30,20.76,43.34,30.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,11:45,21.12,42.48,26.00,,,,,,0.00,0.00,,,,,,,,
2020-03-07,12:00,21.20,42.32,24.00,,,,,,0.00,1.00,,,,,,,,
2020-03-07,12:15,21.07,42.47,24.00,,,,,,1.00,1.00,,,,,,,,
2020-03-07,12:30,20.94,42.68,862.00,,,,,,1.00,2.00,,,,,,,,
2020-03-07,12:45,21.13,42.60,26.00,,,,,,2.00,3.00,,,,,,,,
2020-03-07,13:00,21.56,41.87,287.00,,,,,,2.00,7.00,,,,,,,,
2020-03-07,13:15,21.94,41.40,30.00,,,,,,3.00,7.00,,,,,,,,
2020-03-07,13:30,22.28,40.95,204.00,,,,,,3.00,7.00,,,,,,,,
2020-03-07,13:45,22.38,41.46,25.00,,,,,,5.00,8.00,,,,,,,,
2020-03-07,14:00,22.23,41.70,300.00,,,,,,1.00,17.00,,,,,,,,
2020-03-07,14:15,22.16,42.07,353.00,,,,,,7.00,13.00,,,,,,,,
